,Unit Id,Grand total enrolled,Black total enrolled,Hispanic total enrolled,Total women enrolled,Year
49924,141334,8938,3605,576,5608,2017
49925,141361,1014,76,37,597,2017
49926,141486,1524,75,78,1047,2017
49927,141565,2340,32,365,1450,2017
49928,141574,10702,162,1242,6005,2017
49929,141608,95,16,4,36,2017
49930,141644,2411,94,373,1570,2017
49931,141680,1184,20,137,395,2017
49932,141796,2606,29,236,1465,2017
49933,141802,361,2,46,197,2017
49934,141811,2799,80,439,1479,2017
49935,141839,1178,5,152,716,2017
49936,141848,45,11,3,13,2017
49937,141945,66,11,3,22,2017
49938,141981,1611,37,204,1064,2017
49939,141990,745,7,135,460,2017
49940,142054,356,7,68,306,2017
49941,142090,111,2,3,52,2017
49942,142115,12477,186,1606,6777,2017
49943,142179,347,1,55,177,2017
49944,142276,6279,68,770,3382,2017
49945,142285,7166,87,773,3422,2017
49946,142294,896,31,124,453,2017
49947,142328,2215,29,155,1344,2017
49948,142407,54,0,18,50,2017
49949,142416,15,0,0,14,2017
49950,142443,2131,32,137,1113,2017
49951,142461,1125,21,110,671,2017
49952,142489,28,0,2,28,2017
49953,142522,17230,95,497,9322,2017
49954,142559,1929,30,478,1096,2017
49955,142887,193,13,61,125,2017
49956,142957,5,0,1,3,2017
49957,143048,2735,92,304,2054,2017
49958,143084,2637,106,256,1523,2017
49959,143118,3461,286,1061,2183,2017
49960,143181,55,14,4,53,2017
49961,143215,3798,648,204,1963,2017
49962,143279,1753,114,233,970,2017
49963,143288,546,62,25,312,2017
49964,143297,234,5,3,206,2017
49965,143303,18,0,0,18,2017
49966,143358,4512,323,468,2285,2017
49967,143376,174,55,22,163,2017
49968,143464,44,17,5,43,2017
49969,143473,15,0,15,15,2017
49970,143482,6,4,2,6,2017
49971,143491,3,0,2,3,2017
49972,143516,6,0,6,6,2017
49973,143543,40,12,12,40,2017
49974,143552,34,19,4,32,2017
49975,143613,883,66,74,515,2017
49976,143695,11,3,1,10,2017
49977,144005,1297,949,89,888,2017
49978,144050,6288,333,788,3079,2017
49979,144157,1317,1021,182,748,2017
49980,144166,2641,984,1248,1968,2017
49981,144175,1013,762,207,614,2017
49982,144184,1760,494,649,975,2017
49983,144193,2913,379,2042,1494,2017
49984,144209,4825,1289,2463,2632,2017
49985,144218,3416,248,2075,1675,2017
49986,144281,6436,803,947,3773,2017
49987,144351,1299,172,399,762,2017
49988,144485,422,174,174,100,2017
49989,144564,1013,122,39,610,2017
49990,144573,42,6,0,42,2017
49991,144740,12886,892,2424,6763,2017
49992,144795,180,16,51,145,2017
49993,144865,8510,595,1878,4047,2017
49994,144883,424,225,83,210,2017
49995,144892,4319,946,327,2565,2017
49996,144944,3215,146,1011,1548,2017
49997,144962,2732,137,564,1660,2017
49998,144971,593,40,18,301,2017
49999,145099,252,10,103,242,2017
50000,145239,433,47,96,370,2017
50001,145309,36,1,0,20,2017
50002,145336,1879,765,245,1163,2017
50003,145354,8,0,0,7,2017
50004,145372,887,123,56,424,2017
50005,145406,104,10,22,101,2017
50006,145424,12,1,2,12,2017
50007,145433,46,4,12,45,2017
50008,145497,83,0,4,64,2017
50009,145521,828,56,24,470,2017
50010,145600,17961,1421,5870,9156,2017
50011,145619,2473,194,445,1375,2017
50012,145637,32613,1940,3684,14895,2017
50013,145646,1646,86,135,900,2017
50014,145682,3115,287,303,1533,2017
50015,145691,950,101,84,485,2017
50016,145707,522,17,12,285,2017
50017,145725,2631,156,430,830,2017
50018,145770,79,47,12,57,2017
50019,145813,17165,1441,1808,9580,2017
50020,145831,1259,22,198,656,2017
50021,146205,1948,268,35,1071,2017
50022,146278,907,44,16,465,2017
50023,146296,4924,418,1167,2406,2017
50024,146339,761,38,170,391,2017
50025,146348,998,126,138,538,2017
50026,146366,1212,63,18,736,2017
50027,146393,576,51,95,372,2017
50028,146418,1436,241,233,742,2017
50029,146427,1334,106,195,767,2017
50030,146454,50,0,6,49,2017
50031,146472,4222,207,1462,2058,2017
50032,146481,1487,81,215,858,2017
50033,146506,2311,111,58,1300,2017
50034,146533,177,14,4,147,2017
50035,146603,1758,156,42,963,2017
50036,146612,3687,165,735,1972,2017
50037,146667,349,25,8,167,2017
50038,146676,755,415,53,367,2017
50039,146685,2298,186,91,1163,2017
50040,146700,719,204,405,242,2017
50041,146719,10681,534,1649,7090,2017
50042,146755,131,6,5,108,2017
50043,146807,22,4,5,19,2017
50044,146816,183,115,47,123,2017
50045,146825,500,47,37,265,2017
50046,147004,2112,43,360,995,2017
50047,147013,1692,228,74,865,2017
50048,147129,305,23,9,265,2017
50049,147165,84,23,3,66,2017
50050,147244,1840,265,131,1042,2017
50051,147341,1016,107,104,513,2017
50052,147369,2166,60,121,1044,2017
50053,147378,5942,483,1379,2960,2017
50054,147396,101,3,7,6,2017
50055,147411,1344,47,1138,693,2017
50056,147439,46,14,0,45,2017
50057,147536,1250,327,693,868,2017
50058,147590,36,4,3,28,2017
50059,147642,13,0,3,13,2017
50060,147660,2634,99,398,1433,2017
50061,147679,1812,126,491,1131,2017
50062,147703,11788,1949,2119,5952,2017
50063,147749,22,8,6,14,2017
50064,147767,8205,490,1029,4140,2017
50065,147776,4164,554,1560,2362,2017
50066,147800,2484,133,432,1085,2017
50067,147819,46,4,2,45,2017
50068,147828,3113,248,227,1803,2017
50069,147916,2914,413,283,1443,2017
50070,148007,1461,804,284,813,2017
50071,148016,441,9,9,216,2017
50072,148098,35,3,6,35,2017
50073,148131,874,104,36,411,2017
50074,148140,94,4,2,33,2017
50075,148177,600,256,131,341,2017
50076,148256,1182,58,9,583,2017
50077,148292,828,104,15,491,2017
50078,148335,1895,480,592,809,2017
50079,148380,2796,173,532,1450,2017
50080,148399,243,50,45,163,2017
50081,148405,918,85,138,497,2017
50082,148487,2117,316,540,1336,2017
50083,148496,2014,130,1053,1326,2017
50084,148511,67,4,22,44,2017
50085,148575,314,12,16,275,2017
50086,148584,1291,100,272,804,2017
50087,148593,105,1,2,91,2017
50088,148627,2638,290,1034,1681,2017
50089,148654,1903,312,183,1026,2017
50090,148672,741,35,125,469,2017
50091,148821,680,108,30,458,2017
50092,148876,955,19,855,735,2017
50093,148937,640,32,15,345,2017
50094,148955,37,0,34,32,2017
50095,148991,670,93,32,384,2017
50096,149028,160,5,19,138,2017
50097,149204,44,2,3,42,2017
50098,149222,9455,1586,823,4455,2017
50099,149231,9550,1358,438,4996,2017
50100,149310,127,38,0,61,2017
50101,149329,65,0,0,0,2017
50102,149365,1188,649,284,746,2017
50103,149499,13,0,0,13,2017
50104,149505,907,61,92,596,2017
50105,149514,592,78,15,261,2017
50106,149532,3153,492,1477,1622,2017
50107,149550,116,26,9,100,2017
50108,149639,88,3,21,41,2017
50109,149727,2826,196,873,1335,2017
50110,149763,502,75,118,405,2017
50111,149772,6668,1550,827,3412,2017
50112,149781,2310,63,128,1264,2017
50113,149842,4882,189,1153,2284,2017
50114,150048,451,88,46,228,2017
50115,150066,1431,135,31,840,2017
50116,150136,15203,1290,768,8992,2017
50117,150145,1044,79,87,633,2017
50118,150163,4182,162,154,2520,2017
50119,150172,427,81,137,212,2017
50120,150251,106,6,13,100,2017
50121,150303,101,36,27,100,2017
50122,150400,2140,111,144,1107,2017
50123,150428,26,1,6,25,2017
50124,150437,17,1,0,17,2017
50125,150455,1051,112,77,585,2017
50126,150534,2024,67,68,1133,2017
50127,150604,962,42,26,502,2017
50128,150668,816,33,170,522,2017
50129,150677,1439,47,87,870,2017
50130,150756,1081,57,37,583,2017
50131,150765,55,4,1,54,2017
50132,150774,526,50,70,215,2017
50133,150853,98,3,1,95,2017
50134,150941,859,28,41,489,2017
50135,150987,21180,2216,923,12089,2017
50136,151102,5913,327,413,3277,2017
50137,151111,17521,1550,1354,10052,2017
50138,151166,1276,252,66,1072,2017
50139,151263,3828,294,227,2392,2017
50140,151290,4213,1459,207,2450,2017
50141,151306,6588,297,219,4091,2017
50142,151324,9369,1863,422,5023,2017
50143,151333,2215,87,122,1418,2017
50144,151342,3767,277,431,2336,2017
50145,151351,32212,1431,1947,15978,2017
50146,151360,2608,390,618,1814,2017
50147,151379,3218,196,138,1973,2017
50148,151388,1887,84,70,1231,2017
50149,151458,244,7,7,207,2017
50150,151467,319,30,25,245,2017
50151,151564,11,0,0,11,2017
50152,151607,84,14,2,81,2017
50153,151616,80,38,6,60,2017
50154,151652,171,42,3,163,2017
50155,151661,792,117,56,33,2017
50156,151777,1244,92,83,644,2017
50157,151786,1961,186,98,1177,2017
50158,151801,2634,91,101,1712,2017
50159,151810,159,144,3,118,2017
50160,151944,57,2,9,53,2017
50161,151962,101,18,3,71,2017
50162,152044,5,4,0,2,2017
50163,152080,8557,324,896,4064,2017
50164,152099,572,28,12,325,2017
50165,152150,30,0,0,29,2017
50166,152275,121,61,5,92,2017
50167,152309,64,13,0,46,2017
50168,152318,2147,58,98,535,2017
50169,152327,13,3,1,13,2017
50170,152336,1523,95,107,1023,2017
50171,152381,491,18,11,440,2017
50172,152390,1486,35,163,1486,2017
50173,152415,298,159,66,279,2017
50174,152497,81,3,3,78,2017
50175,152530,1840,65,71,1021,2017
50176,152567,1938,61,81,575,2017
50177,152600,3153,184,295,1732,2017
50178,152628,18,0,1,18,2017
50179,152637,5367,638,544,2397,2017
50180,152673,864,54,71,0,2017
50181,152798,262,0,4,238,2017
50182,152992,720,63,131,365,2017
50183,153001,1522,51,71,969,2017
50184,153074,167,16,8,159,2017
50185,153083,145,10,5,141,2017
50186,153108,1198,30,67,595,2017
50187,153126,708,47,55,455,2017
50188,153144,1369,107,140,772,2017
50189,153162,1002,59,87,493,2017
50190,153171,6,0,0,6,2017
50191,153214,6476,384,529,3332,2017
50192,153241,71,4,5,25,2017
50193,153250,1341,26,40,632,2017
50194,153269,2955,140,148,1703,2017
50195,153278,1709,277,163,685,2017
50196,153296,610,129,50,255,2017
50197,153302,247,10,12,137,2017
50198,153311,2421,159,287,1403,2017
50199,153320,236,3,0,128,2017
50200,153339,25,0,5,25,2017
50201,153366,1061,128,122,560,2017
50202,153375,1574,109,73,862,2017
50203,153384,1662,99,118,893,2017
50204,153409,33,0,2,28,2017
50205,153418,184,12,6,145,2017
50206,153427,134,18,22,46,2017
50207,153445,2525,181,108,1324,2017
50208,153463,24,2,0,22,2017
50209,153472,2147,186,134,977,2017
50210,153524,2842,394,230,1228,2017
50211,153533,977,69,74,444,2017
50212,153542,18,0,0,15,2017
50213,153588,26,10,8,6,2017
50214,153597,45,5,3,44,2017
50215,153603,28590,717,1508,12217,2017
50216,153621,550,101,63,266,2017
50217,153630,2656,416,220,1331,2017
50218,153658,21222,694,1626,11241,2017
50219,153737,5510,529,326,2796,2017
50220,153746,25,6,0,25,2017
50221,153764,73,15,7,70,2017
50222,153773,52,5,2,49,2017
50223,153782,40,5,4,38,2017
50224,153825,1335,32,104,641,2017
50225,153834,2014,38,96,1120,2017
50226,153861,261,27,20,147,2017
50227,153922,737,27,150,386,2017
50228,153977,476,33,11,412,2017
50229,154004,1252,27,99,662,2017
50230,154013,1083,74,16,711,2017
50231,154022,31545,11197,4013,22098,2017
50232,154059,1346,67,82,681,2017
50233,154095,9100,239,356,5304,2017
50234,154101,997,13,42,559,2017
50235,154110,1217,46,33,668,2017
50236,154129,559,9,40,249,2017
50237,154165,53,2,2,52,2017
50238,154174,39,2,0,20,2017
50239,154208,95,3,4,94,2017
50240,154235,2215,102,174,1234,2017
50241,154262,113,2,9,100,2017
50242,154332,80,22,5,77,2017
50243,154341,45,2,2,41,2017
50244,154350,1280,30,56,693,2017
50245,154378,1212,84,61,682,2017
50246,154396,685,64,60,330,2017
50247,154448,128,6,13,127,2017
50248,154457,43,0,10,43,2017
50249,154466,48,16,5,42,2017
50250,154493,2107,413,98,1300,2017
50251,154518,1482,212,156,573,2017
50252,154527,1476,69,72,786,2017
50253,154545,48,14,3,24,2017
50254,154572,1898,70,340,1007,2017
50255,154590,1085,251,105,478,2017
50256,154642,1016,75,98,562,2017
50257,154688,1062,98,82,600,2017
50258,154697,874,120,120,438,2017
50259,154712,1821,61,123,983,2017
50260,154721,710,111,127,289,2017
50261,154749,489,80,45,259,2017
50262,154794,34,10,1,20,2017
50263,154800,3771,333,454,2106,2017
50264,154855,730,161,103,326,2017
50265,154907,814,60,77,397,2017
50266,154925,1013,292,78,364,2017
50267,154934,619,33,69,422,2017
50268,154952,1425,114,174,770,2017
50269,154998,938,130,407,404,2017
50270,155007,220,54,108,167,2017
50271,155025,3340,143,227,2085,2017
50272,155052,303,10,69,159,2017
50273,155061,5889,261,647,3434,2017
50274,155070,178,25,12,95,2017
50275,155089,906,78,98,490,2017
50276,155098,847,101,65,404,2017
50277,155104,1182,167,501,585,2017
50278,155140,771,0,0,429,2017
50279,155159,56,0,5,55,2017
50280,155177,403,19,50,239,2017
50281,155186,1168,198,66,598,2017
50282,155195,2242,200,273,1142,2017
50283,155201,510,138,18,218,2017
50284,155210,5792,397,622,2972,2017
50285,155283,516,186,68,475,2017
50286,155292,2035,390,447,1174,2017
50287,155308,117,47,8,30,2017
50288,155317,17151,707,1368,8773,2017
50289,155335,1013,56,160,677,2017
50290,155353,52,16,9,8,2017
50291,155399,16770,527,1163,7855,2017
50292,155414,631,92,103,247,2017
50293,155423,965,42,105,349,2017
50294,155450,655,47,46,414,2017
50295,155487,331,22,24,156,2017
50296,155496,236,24,20,89,2017
50297,155511,673,85,95,229,2017
50298,155520,998,127,82,568,2017
50299,155566,788,72,61,529,2017
50300,155593,519,4,9,181,2017
50301,155618,409,69,80,97,2017
50302,155627,646,81,66,271,2017
50303,155636,215,21,14,153,2017
50304,155681,5109,204,299,2415,2017
50305,155715,584,64,80,243,2017
50306,155812,641,80,98,302,2017
50307,155830,174,6,25,55,2017
50308,155858,769,35,410,413,2017
50309,155900,577,87,60,216,2017
50310,155937,599,118,87,232,2017
50311,155973,554,72,78,225,2017
50312,156082,3944,209,444,2305,2017
50313,156107,1450,155,261,628,2017
50314,156125,8749,489,1068,4668,2017
50315,156134,938,180,107,465,2017
50316,156189,584,10,14,319,2017
50317,156213,1325,40,36,803,2017
50318,156231,1400,21,20,698,2017
50319,156277,70,3,2,60,2017
50320,156286,2410,109,92,1555,2017
50321,156295,1615,247,183,934,2017
50322,156310,213,33,5,209,2017
50323,156338,1770,98,86,997,2017
50324,156356,715,104,44,517,2017
50325,156365,2128,257,70,1196,2017
50326,156392,4285,507,222,2392,2017
50327,156408,1449,68,78,741,2017
50328,156417,63,2,1,14,2017
50329,156426,169,15,3,164,2017
50330,156471,790,120,32,714,2017
50331,156541,1828,53,26,996,2017
50332,156620,10744,646,307,6116,2017
50333,156648,2324,140,122,1239,2017
50334,156745,976,90,1,525,2017
50335,156754,52,2,0,49,2017
50336,156790,1139,15,4,644,2017
50337,156842,150,21,6,144,2017
50338,156851,543,53,24,356,2017
50339,156860,934,167,71,583,2017
50340,156921,3566,692,275,1997,2017
50341,156967,68,30,0,61,2017
50342,157021,103,23,10,89,2017
50343,157030,65,4,1,26,2017
50344,157058,1122,758,34,622,2017
50345,157076,673,115,14,322,2017
50346,157085,20657,1593,993,11419,2017
50347,157100,439,75,12,172,2017
50348,157216,1919,160,15,1161,2017
50349,157270,114,16,4,44,2017
50350,157289,12025,1359,569,6349,2017
50351,157304,1048,62,15,721,2017
50352,157331,1402,18,32,860,2017
50353,157377,760,54,44,543,2017
50354,157386,5835,214,112,3419,2017
50355,157401,6584,395,123,3853,2017
50356,157438,1311,73,61,707,2017
50357,157447,8962,668,312,5007,2017
50358,157465,5,1,0,3,2017
50359,157483,2140,111,114,1267,2017
50360,157535,1049,93,13,536,2017
50361,157553,1987,6,26,1099,2017
50362,157599,180,0,180,132,2017
50363,157614,75,25,2,74,2017
50364,157650,99,14,2,93,2017
50365,157669,111,80,5,106,2017
50366,157678,87,12,2,86,2017
50367,157711,2589,15,48,1581,2017
50368,157739,1513,33,20,905,2017
50369,157748,599,17,17,239,2017
50370,157757,916,165,43,661,2017
50371,157766,230,39,5,195,2017
50372,157793,1321,212,1,800,2017
50373,157809,1356,114,33,663,2017
50374,157818,963,40,44,579,2017
50375,157827,25,5,0,21,2017
50376,157863,918,135,27,446,2017
50377,157951,12919,1261,411,7352,2017
50378,158088,1121,404,34,576,2017
50379,158246,135,94,3,70,2017
50380,158325,101,19,1,98,2017
50381,158343,36,18,0,16,2017
50382,158431,3541,1444,151,2260,2017
50383,158440,32,28,3,29,2017
50384,158477,524,85,50,293,2017
50385,158538,39,7,1,37,2017
50386,158617,323,108,23,185,2017
50387,158644,55,28,1,55,2017
50388,158662,5147,2411,483,3269,2017
50389,158723,47,20,2,42,2017
50390,158778,76,30,1,75,2017
50391,158787,81,6,3,77,2017
50392,158802,1200,1097,0,908,2017
50393,158884,986,447,70,589,2017
50394,159009,3734,3347,56,2172,2017
50395,159027,90,29,2,88,2017
50396,159197,649,296,9,100,2017
50397,159319,16,4,1,14,2017
50398,159328,74,20,6,72,2017
50399,159373,696,61,43,609,2017
50400,159382,1844,313,44,1170,2017
50401,159391,22060,2627,1386,11499,2017
50402,159407,1429,298,25,993,2017
50403,159416,1641,344,77,957,2017
50404,159513,135,66,9,133,2017
50405,159522,143,25,2,138,2017
50406,159531,47,6,0,47,2017
50407,159568,866,226,21,391,2017
50408,159601,9,5,0,8,2017
50409,159647,8112,1031,308,3706,2017
50410,159656,2446,352,401,1528,2017
50411,159717,5567,941,175,3281,2017
50412,159939,4737,816,583,2344,2017
50413,159966,4662,926,166,2948,2017
50414,159993,5212,1293,108,3308,2017
50415,160010,471,186,15,160,2017
50416,160038,5471,1684,401,3650,2017
50417,160065,457,97,48,391,2017
50418,160074,494,70,57,431,2017
50419,160117,74,40,0,73,2017
50420,160126,17,16,0,17,2017
50421,160135,33,18,0,29,2017
50422,160199,59,3,1,58,2017
50423,160320,2265,582,281,2153,2017
50424,160409,139,0,44,0,2017
50425,160445,72,12,3,72,2017
50426,160472,39,8,3,37,2017
50427,160481,1086,232,33,661,2017
50428,160524,421,270,9,331,2017
50429,160579,1694,379,55,803,2017
50430,160597,10,10,0,7,2017
50431,160612,8998,1743,747,5571,2017
50432,160621,4530,4265,25,2880,2017
50433,160630,1520,1169,9,1069,2017
50434,160649,1595,1428,0,1057,2017
50435,160658,12767,2649,723,7032,2017
50436,160667,1517,610,55,808,2017
50437,160755,6716,270,436,3951,2017
50438,160904,2155,1698,67,1600,2017
50439,160913,619,243,18,181,2017
50440,160940,70,1,1,52,2017
50441,160959,330,4,10,255,2017
50442,160977,1787,87,145,905,2017
50443,160995,182,2,2,110,2017
50444,161004,1813,117,202,906,2017
50445,161022,44,1,1,35,2017
50446,161077,1180,139,29,541,2017
50447,161086,1917,75,140,1000,2017
50448,161138,1145,17,24,512,2017
50449,161192,565,5,8,313,2017
50450,161208,54,0,3,2,2017
50451,161217,1317,15,27,901,2017
50452,161226,1673,36,30,1106,2017
50453,161235,582,26,23,380,2017
50454,161244,367,12,23,232,2017
50455,161253,8204,166,302,3834,2017
50456,161299,989,9,23,146,2017
50457,161341,716,27,28,422,2017
50458,161457,2361,25,6,1669,2017
50459,161484,421,5,8,195,2017
50460,161493,141,6,1,137,2017
50461,161509,430,12,19,305,2017
50462,161518,960,13,23,606,2017
50463,161527,133,5,1,129,2017
50464,161545,2417,171,96,1216,2017
50465,161554,3901,229,133,2258,2017
50466,161563,774,33,11,350,2017
50467,161572,694,5,7,354,2017
50468,161581,207,0,4,93,2017
50469,161651,9,7,1,9,2017
50470,161688,1248,253,20,736,2017
50471,161767,3815,587,331,1935,2017
50472,161776,309,223,13,229,2017
50473,161800,82,42,7,55,2017
50474,161855,29,28,1,26,2017
50475,161864,1333,861,41,789,2017
50476,161873,1716,788,72,991,2017
50477,162007,4389,3700,174,2715,2017
50478,162061,336,96,35,57,2017
50479,162104,867,91,47,487,2017
50480,162122,2642,639,209,1378,2017
50481,162168,580,66,36,340,2017
50482,162210,655,323,98,401,2017
50483,162283,1854,1447,53,1381,2017
50484,162335,51,32,0,45,2017
50485,162371,448,343,0,15,2017
50486,162557,2027,272,262,1023,2017
50487,162584,3849,1354,221,1815,2017
50488,162609,472,136,8,213,2017
50489,162654,1447,208,127,985,2017
50490,162681,96,12,5,74,2017
50491,162690,999,118,80,504,2017
50492,162706,2185,351,115,1116,2017
50493,162760,1048,179,115,649,2017
50494,162779,3418,915,363,1715,2017
50495,162830,37,3,3,36,2017
50496,162928,5668,366,779,2830,2017
50497,163028,433,233,69,24,2017
50498,163046,3886,200,376,2248,2017
50499,163204,9714,2505,1099,4659,2017
50500,163259,718,136,60,619,2017
50501,163268,9543,1722,690,4251,2017
